id,tenant_id,form_type,status,idempotency_key,city_code,district_code,industry,lng,lat,payload_required_name,created_by,created_at
form_000195,tenant_16,property,published,idem_000195,hangzhou,north,restaurant,120.0695481,30.3100465,property_000195,user_16,2026-09-02T02:36:13+00:00
form_000196,tenant_17,merchant_info,published,idem_000196,hangzhou,south,retail,120.2322322,30.2028657,merchant_info_000196,user_17,2026-09-11T13:38:25+00:00
form_000197,tenant_18,report,published,idem_000197,beijing,south,education,116.4568949,39.9288766,report_000197,user_18,2026-09-05T07:18:26+00:00
form_000198,tenant_19,product,published,idem_000198,shenzhen,core,service,114.1209996,22.5662409,product_000198,user_19,2026-09-09T08:48:21+00:00
form_000199,tenant_20,property,published,idem_000199,beijing,south,service,116.5212908,39.8563071,property_000199,user_20,2026-09-03T04:57:22+00:00
form_000200,tenant_01,product,published,idem_000200,shanghai,east,education,121.4750858,31.2027231,product_000200,user_01,2026-09-10T11:13:10+00:00
form_000201,tenant_02,merchant_info,published,idem_000201,shanghai,north,service,121.3592917,31.1204601,merchant_info_000201,user_02,2026-09-14T14:37:12+00:00
form_000202,tenant_03,product,published,idem_000202,shanghai,south,restaurant,121.4954591,31.2484652,product_000202,user_03,2026-09-06T23:52:39+00:00
form_000203,tenant_04,merchant_info,published,idem_000203,beijing,south,retail,116.4646356,39.9526910,merchant_info_000203,user_04,2026-09-11T05:00:37+00:00
form_000204,tenant_05,merchant_info,published,idem_000204,beijing,south,retail,116.2319380,40.2120592,merchant_info_000204,user_05,2026-09-08T12:57:43+00:00
form_000205,tenant_06,property,published,idem_000205,chengdu,west,service,104.0264218,30.6707185,property_000205,user_06,2026-09-01T07:23:46+00:00
form_000206,tenant_07,product,published,idem_000206,hangzhou,north,hotel,120.2614372,30.3018727,product_000206,user_07,2026-09-06T14:44:31+00:00
form_000207,tenant_08,product,published,idem_000207,shanghai,south,education,121.4811378,31.2608588,product_000207,user_08,2026-09-09T18:59:34+00:00
form_000208,tenant_09,report,rejected,idem_000208,shanghai,west,service,121.3351316,31.1228372,report_000208,user_09,2026-09-01T03:03:57+00:00
form_000209,tenant_10,report,published,idem_000209,chengdu,north,hotel,104.0668382,30.6515375,report_000209,user_10,2026-09-13T21:36:15+00:00
form_000210,tenant_11,report,published,idem_000210,shanghai,west,restaurant,121.4874162,31.2712997,report_000210,user_11,2026-09-12T07:25:03+00:00
form_000211,tenant_12,property,published,idem_000211,shanghai,core,service,121.3927157,31.1262969,property_000211,user_12,2026-09-11T04:30:38+00:00
form_000212,tenant_13,merchant_info,published,idem_000212,beijing,west,service,116.4345907,39.9166986,merchant_info_000212,user_13,2026-09-12T08:14:49+00:00
form_000213,tenant_14,merchant_info,published,idem_000213,shanghai,south,restaurant,121.3848744,31.0988271,merchant_info_000213,user_14,2026-09-12T00:35:08+00:00
form_000214,tenant_15,report,published,idem_000214,beijing,east,service,116.4318036,39.8943620,report_000214,user_15,2026-09-12T22:44:07+00:00
form_000215,tenant_16,merchant_info,published,idem_000215,beijing,west,retail,116.4713083,39.9250705,merchant_info_000215,user_16,2026-09-05T10:32:01+00:00
form_000216,tenant_17,property,published,idem_000216,beijing,east,service,116.4480233,39.9361411,property_000216,user_17,2026-09-03T01:05:16+00:00
form_000217,tenant_18,report,published,idem_000217,shanghai,core,restaurant,121.5132146,31.2218106,report_000217,user_18,2026-09-01T07:11:05+00:00
form_000218,tenant_19,property,published,idem_000218,shanghai,core,restaurant,121.4813902,31.2306915,property_000218,user_19,2026-09-01T15:11:21+00:00
form_000219,tenant_20,product,published,idem_000219,shenzhen,core,restaurant,114.2690211,22.7337944,product_000219,user_20,2026-09-02T10:28:57+00:00
form_000220,tenant_01,merchant_info,processing,idem_000220,hangzhou,east,restaurant,120.1919295,30.3060649,merchant_info_000220,user_01,2026-09-08T22:56:47+00:00
form_000221,tenant_02,product,published,idem_000221,hangzhou,north,retail,120.2233009,30.2238987,product_000221,user_02,2026-09-13T06:26:17+00:00
form_000222,tenant_03,merchant_info,published,idem_000222,shanghai,north,education,121.4468173,31.2155834,merchant_info_000222,user_03,2026-09-11T14:23:00+00:00
form_000223,tenant_04,property,published,idem_000223,beijing,south,hotel,116.2470940,40.2453921,property_000223,user_04,2026-09-14T00:22:06+00:00
form_000224,tenant_05,report,published,idem_000224,shanghai,east,service,121.3739807,31.1371488,report_000224,user_05,2026-09-11T14:38:19+00:00
form_000225,tenant_06,report,published,idem_000225,shanghai,core,retail,121.4465479,31.1847428,report_000225,user_06,2026-09-02T12:30:21+00:00
form_000226,tenant_07,property,published,idem_000226,beijing,south,service,116.5156807,39.8280096,property_000226,user_07,2026-09-10T18:38:36+00:00
form_000227,tenant_08,report,rejected,idem_000227,beijing,west,service,116.3125748,39.9942144,report_000227,user_08,2026-09-14T07:16:44+00:00
form_000228,tenant_09,property,published,idem_000228,hangzhou,south,education,119.9340666,30.2461047,property_000228,user_09,2026-09-13T21:05:43+00:00
form_000229,tenant_10,property,published,idem_000229,beijing,south,restaurant,116.3328773,40.0168483,property_000229,user_10,2026-09-08T23:17:14+00:00
form_000230,tenant_11,product,published,idem_000230,shenzhen,west,education,114.2683822,22.7157779,product_000230,user_11,2026-09-11T22:30:14+00:00
form_000231,tenant_12,product,published,idem_000231,chengdu,east,restaurant,104.0366393,30.6219477,product_000231,user_12,2026-09-01T18:28:51+00:00
form_000232,tenant_13,product,published,idem_000232,hangzhou,west,education,119.9642375,30.2736426,product_000232,user_13,2026-09-05T11:51:01+00:00
form_000233,tenant_14,report,batched,idem_000233,beijing,core,restaurant,116.3036810,40.0099529,report_000233,user_14,2026-09-05T08:41:31+00:00
form_000234,tenant_15,merchant_info,published,idem_000234,shenzhen,south,service,114.2538851,22.7322107,merchant_info_000234,user_15,2026-09-14T19:36:35+00:00
form_000235,tenant_16,report,published,idem_000235,shenzhen,core,education,113.8262758,22.7184976,report_000235,user_16,2026-09-06T09:22:32+00:00
form_000236,tenant_17,report,published,idem_000236,shanghai,south,restaurant,121.4840311,31.2006497,report_000236,user_17,2026-09-14T05:46:35+00:00
form_000237,tenant_18,product,published,idem_000237,shanghai,north,restaurant,121.6254202,31.2402387,product_000237,user_18,2026-09-02T08:21:25+00:00
form_000238,tenant_19,report,draft,idem_000238,beijing,south,restaurant,116.3906866,39.9040349,report_000238,user_19,2026-09-07T11:40:41+00:00
form_000239,tenant_20,product,published,idem_000239,shanghai,west,restaurant,121.6131569,31.1958946,product_000239,user_20,2026-09-09T02:55:08+00:00
form_000240,tenant_01,report,published,idem_000240,beijing,east,restaurant,116.5463978,39.8562161,report_000240,user_01,2026-09-10T20:09:57+00:00
form_000241,tenant_02,report,published,idem_000241,beijing,east,retail,116.5724261,39.8704104,report_000241,user_02,2026-09-07T12:06:20+00:00
form_000242,tenant_03,property,published,idem_000242,shanghai,south,service,121.4225076,31.2183992,property_000242,user_03,2026-09-08T15:44:13+00:00
form_000243,tenant_04,merchant_info,published,idem_000243,beijing,core,service,116.5090358,39.8656462,merchant_info_000243,user_04,2026-09-13T21:01:18+00:00
form_000244,tenant_05,merchant_info,published,idem_000244,beijing,core,restaurant,116.2993421,39.9883479,merchant_info_000244,user_05,2026-09-06T08:00:23+00:00
form_000245,tenant_06,report,published,idem_000245,shenzhen,north,hotel,113.9466559,22.5173985,report_000245,user_06,2026-09-06T23:54:25+00:00
form_000246,tenant_07,product,draft,idem_000246,shanghai,south,retail,121.4016443,31.1377130,product_000246,user_07,2026-09-01T14:49:36+00:00
form_000247,tenant_08,property,published,idem_000247,shanghai,north,hotel,121.6239501,31.1820045,property_000247,user_08,2026-09-12T01:37:10+00:00
form_000248,tenant_09,product,published,idem_000248,shanghai,south,retail,121.4057777,31.1032142,product_000248,user_09,2026-09-06T07:28:20+00:00
form_000249,tenant_10,product,published,idem_000249,shanghai,core,retail,121.5979722,31.2143246,product_000249,user_10,2026-09-03T06:27:52+00:00
form_000250,tenant_11,report,rejected,idem_000250,shenzhen,core,retail,114.2245247,22.7090913,report_000250,user_11,2026-09-10T16:38:30+00:00
form_000251,tenant_12,property,published,idem_000251,chengdu,east,education,103.9465802,30.7929134,property_000251,user_12,2026-09-03T10:08:05+00:00
form_000252,tenant_13,merchant_info,published,idem_000252,shenzhen,south,restaurant,113.8925880,22.5045748,merchant_info_000252,user_13,2026-09-08T11:38:55+00:00
form_000253,tenant_14,merchant_info,published,idem_000253,shanghai,south,restaurant,121.5176918,31.2458344,merchant_info_000253,user_14,2026-09-11T11:00:30+00:00
form_000254,tenant_15,report,published,idem_000254,shanghai,north,retail,121.4168888,31.2143037,report_000254,user_15,2026-09-12T21:22:49+00:00
form_000255,tenant_16,product,processing,idem_000255,hangzhou,core,restaurant,120.0919025,30.3330755,product_000255,user_16,2026-09-11T21:04:05+00:00
form_000256,tenant_17,report,published,idem_000256,beijing,north,restaurant,116.5422997,39.8789213,report_000256,user_17,2026-09-13T20:52:39+00:00
form_000257,tenant_18,product,published,idem_000257,beijing,core,hotel,116.4476617,39.9085998,product_000257,user_18,2026-09-05T19:57:40+00:00
form_000258,tenant_19,product,published,idem_000258,shanghai,south,education,121.4521618,31.2046386,product_000258,user_19,2026-09-09T07:47:22+00:00
form_000259,tenant_20,property,draft,idem_000259,shanghai,west,restaurant,121.5051805,31.2584148,property_000259,user_20,2026-09-13T17:50:26+00:00
form_000260,tenant_01,report,published,idem_000260,beijing,north,service,116.4107224,39.9255403,report_000260,user_01,2026-09-08T15:34:27+00:00
form_000261,tenant_02,merchant_info,published,idem_000261,shanghai,east,education,121.5018902,31.2540430,merchant_info_000261,user_02,2026-09-08T01:51:07+00:00
form_000262,tenant_03,property,batched,idem_000262,hangzhou,north,hotel,120.2353438,30.1866376,property_000262,user_03,2026-09-12T14:12:08+00:00
form_000263,tenant_04,merchant_info,published,idem_000263,chengdu,east,service,104.0327375,30.6476142,merchant_info_000263,user_04,2026-09-09T14:12:31+00:00
form_000264,tenant_05,merchant_info,published,idem_000264,hangzhou,east,restaurant,120.0811046,30.2758535,merchant_info_000264,user_05,2026-09-10T07:30:29+00:00
form_000265,tenant_06,report,published,idem_000265,hangzhou,south,education,119.9931104,30.3008909,report_000265,user_06,2026-09-04T12:22:31+00:00
form_000266,tenant_07,report,published,idem_000266,shanghai,west,hotel,121.4601811,31.2171117,report_000266,user_07,2026-09-01T17:42:29+00:00
form_000267,tenant_08,product,published,idem_000267,shenzhen,east,hotel,114.0591090,22.5290243,product_000267,user_08,2026-09-08T13:11:33+00:00
form_000268,tenant_09,report,published,idem_000268,shenzhen,east,hotel,114.1020901,22.5124820,report_000268,user_09,2026-09-14T16:55:27+00:00
form_000269,tenant_10,report,published,idem_000269,shanghai,east,service,121.5006299,31.2351222,report_000269,user_10,2026-09-12T06:18:33+00:00
form_000270,tenant_11,product,published,idem_000270,shanghai,core,service,121.4748050,31.2422595,product_000270,user_11,2026-09-09T04:43:47+00:00
form_000271,tenant_12,product,published,idem_000271,shanghai,west,education,121.5006285,31.2312617,product_000271,user_12,2026-09-05T03:19:14+00:00
form_000272,tenant_13,report,published,idem_000272,shanghai,south,restaurant,121.4515854,31.2185830,report_000272,user_13,2026-09-14T14:19:38+00:00
form_000273,tenant_14,property,published,idem_000273,beijing,core,service,116.3206292,39.9714084,property_000273,user_14,2026-09-08T01:29:56+00:00
form_000274,tenant_15,property,published,idem_000274,hangzhou,west,service,120.2666478,30.3273769,property_000274,user_15,2026-09-05T05:57:11+00:00
form_000275,tenant_16,merchant_info,published,idem_000275,beijing,south,restaurant,116.5146175,39.9121734,merchant_info_000275,user_16,2026-09-07T23:00:54+00:00
form_000276,tenant_17,product,batched,idem_000276,shenzhen,south,retail,113.9162214,22.4830745,product_000276,user_17,2026-09-06T19:44:24+00:00
form_000277,tenant_18,product,published,idem_000277,chengdu,west,retail,103.9069223,30.7369911,product_000277,user_18,2026-09-11T22:15:37+00:00
form_000278,tenant_19,product,rejected,idem_000278,shanghai,east,education,121.5751302,31.1952763,product_000278,user_19,2026-09-06T16:43:05+00:00
form_000279,tenant_20,report,published,idem_000279,shanghai,north,service,121.5166538,31.2311784,report_000279,user_20,2026-09-07T02:43:27+00:00
form_000280,tenant_01,product,published,idem_000280,beijing,east,retail,116.4356199,39.9876464,product_000280,user_01,2026-09-10T12:43:32+00:00
form_000281,tenant_02,product,published,idem_000281,shanghai,west,restaurant,121.3881579,31.1559913,product_000281,user_02,2026-09-01T21:23:56+00:00
form_000282,tenant_03,property,published,idem_000282,shanghai,core,restaurant,121.4529617,31.2319431,property_000282,user_03,2026-09-11T04:31:12+00:00
form_000283,tenant_04,product,batched,idem_000283,chengdu,south,hotel,104.0703175,30.6590664,product_000283,user_04,2026-09-05T03:58:20+00:00
form_000284,tenant_05,property,published,idem_000284,beijing,west,retail,116.4719363,39.9345399,property_000284,user_05,2026-09-03T05:38:03+00:00
form_000285,tenant_06,product,published,idem_000285,shanghai,west,restaurant,121.4358294,31.2185383,product_000285,user_06,2026-09-07T02:58:55+00:00
form_000286,tenant_07,merchant_info,published,idem_000286,shanghai,south,retail,121.4113797,31.0964189,merchant_info_000286,user_07,2026-09-13T12:18:37+00:00
form_000287,tenant_08,merchant_info,published,idem_000287,shanghai,north,retail,121.4240574,31.2249310,merchant_info_000287,user_08,2026-09-05T11:39:15+00:00
form_000288,tenant_09,product,failed,idem_000288,beijing,south,restaurant,116.5054834,39.8625008,product_000288,user_09,2026-09-11T11:58:45+00:00
form_000289,tenant_10,merchant_info,published,idem_000289,shenzhen,south,service,114.2633414,22.7480594,merchant_info_000289,user_10,2026-09-05T23:15:30+00:00
form_000290,tenant_11,product,published,idem_000290,shanghai,east,retail,121.5934185,31.1941945,product_000290,user_11,2026-09-01T02:23:14+00:00
form_000291,tenant_12,report,published,idem_000291,shenzhen,east,hotel,114.2657537,22.7109969,report_000291,user_12,2026-09-01T21:42:47+00:00
form_000292,tenant_13,product,published,idem_000292,beijing,east,education,116.5283068,39.9117857,product_000292,user_13,2026-09-09T06:19:28+00:00
form_000293,tenant_14,merchant_info,published,idem_000293,shenzhen,south,restaurant,114.1101808,22.5499015,merchant_info_000293,user_14,2026-09-04T04:51:01+00:00
form_000294,tenant_15,property,draft,idem_000294,beijing,west,education,116.3217641,39.9868160,property_000294,user_15,2026-09-01T21:22:33+00:00
form_000295,tenant_16,product,published,idem_000295,shanghai,west,hotel,121.4927673,31.2378343,product_000295,user_16,2026-09-10T14:46:45+00:00
form_000296,tenant_17,merchant_info,published,idem_000296,beijing,west,hotel,116.5264476,39.8831406,merchant_info_000296,user_17,2026-09-01T17:40:42+00:00
form_000297,tenant_18,product,published,idem_000297,beijing,south,retail,116.5401310,39.8390164,product_000297,user_18,2026-09-10T13:46:40+00:00
form_000298,tenant_19,property,published,idem_000298,beijing,north,service,116.2212561,40.2204874,property_000298,user_19,2026-09-03T18:38:54+00:00
form_000299,tenant_20,merchant_info,published,idem_000299,beijing,west,restaurant,116.4521913,39.9668600,merchant_info_000299,user_20,2026-09-13T07:48:47+00:00
